key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
64,"s1fa_3",296,1,20009,False,0,0,0,108,3,0,0,0,0,0,50,50,67,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le Nombril (extrême)","",4,19,2009,102,112029,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,"r1fa_3",297,1,20010,False,0,0,0,108,3,0,0,0,0,0,50,50,65,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Hurlœil (extrême)","",4,19,2010,101,112030,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,"f1fa",207,1,20011,False,0,0,0,108,3,0,0,0,0,0,50,50,54,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"la Lisière de ronces (brutal)","",4,8,2011,15,112031,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,"f1fa_2",364,1,20012,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"la Lisière de ronces (extrême)","",4,19,2012,104,112050,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,"w1fb",348,1,20013,False,0,0,0,108,3,0,0,0,0,0,50,50,61,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le fléau d'Ultima","",4,19,2013,100,112032,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,"z1z4",509,1,20014,False,0,0,0,108,2,0,0,0,0,0,50,50,0,0,False,True,True,False,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Défi spécial III","",4,0,0,9999,112018,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,"z1z1",353,1,20015,False,2,0,0,108,3,0,0,0,0,0,70,70,0,0,False,True,False,False,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Défi spécial I","",4,0,0,9997,112320,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,"z1z2",354,1,20016,False,3,0,0,108,3,0,0,0,0,0,73,74,0,0,False,True,True,False,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Défi spécial II","",4,0,0,9998,112358,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,"o1fa",281,1,20017,False,0,0,0,108,3,0,0,0,0,0,50,50,60,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"le Briseur de marées (brutal)","",4,8,2014,16,112051,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,"o1fa_2",359,1,20018,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le Briseur de marées (extrême)","",4,19,2015,105,112052,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,"r1f1_battle",368,1,20019,False,0,0,0,108,3,0,0,0,0,0,50,50,52,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"la chimère dhorme du Coerthas","",4,8,2016,7,112053,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,"w1d2_battle",369,1,20020,False,0,0,0,108,3,0,0,0,0,0,50,50,52,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"l'hydre d'Halatali","",4,8,2017,8,112055,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb",366,1,20021,False,0,0,0,108,3,0,0,0,0,0,50,50,50,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Affrontement sur le grand pont","",4,8,2018,9,112054,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb",374,1,20022,False,0,0,0,108,3,0,0,0,0,0,50,50,65,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"l'Arbre du jugement (brutal)","",4,8,2019,17,112062,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2",375,1,20023,False,0,0,0,108,3,0,0,0,0,0,50,50,85,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"l'Arbre du jugement (extrême)","",4,19,2020,106,112063,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc",377,1,20024,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"l'Amphithéâtre d'Akh Afah (brutal)","",4,8,2021,18,112073,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,"r1fc_2",378,1,20025,False,0,0,0,108,3,0,0,0,0,0,50,50,95,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"l'Amphithéâtre d'Akh Afah (extrême)","",4,19,2022,107,112074,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,"w1d7_battle",142,1,20026,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le Col du dragon","",4,8,2023,10,112075,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,"f1f3_battle",394,1,20027,False,0,0,0,108,3,0,0,0,0,0,50,50,95,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"la Fontaine d'Urth","",4,8,2024,19,112065,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,"r1fd",143,1,20028,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"le Siège de la sainte Cité d'Ishgard","",4,8,2025,6,112082,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,"z1e9",426,1,20029,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"La Chrysalide","",4,8,2026,5,112081,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"f1d3_battle",396,1,20030,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Revanche au vieux château","",4,8,2027,11,112080,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,"d2fa",432,1,20031,False,1,0,0,108,3,0,0,0,0,0,53,54,0,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Thok ast Thok (brutal)","",4,9,2028,110,112103,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"d2fa_2",446,1,20032,False,1,0,0,108,3,0,0,0,0,0,60,60,175,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Thok ast Thok (extrême)","",4,20,2029,121,112107,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,"a2fa",436,1,20033,False,1,0,0,108,3,0,0,0,0,0,57,58,0,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"L'Immensité bleue (brutal)","",4,9,2030,111,112104,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,"a2fa_2",447,1,20034,False,1,0,0,108,3,0,0,0,0,0,60,60,165,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"L'Immensité bleue (extrême)","",4,20,2031,120,112105,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,"a2fb",437,1,20035,False,1,0,0,108,3,0,0,0,0,0,60,60,142,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"le Réacteur de singularité","",4,9,2032,112,112106,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,"a2fb_2",448,1,20036,False,1,0,0,108,3,0,0,0,0,0,60,60,190,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le règne de Thordan","",4,20,2033,122,112122,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,"l1r1",174,1,30001,False,0,0,0,108,4,0,0,0,0,0,50,50,50,0,False,True,True,True,False,False,False,2,True,False,True,0,False,False,False,True,False,False,False,"la Tour de Cristal - Dédale antique","",5,14,3001,1,112033,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,"s1b1",241,1,30002,False,0,0,0,108,3,0,0,0,0,0,50,50,70,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le Labyrinthe de Bahamut I","",5,10,3002,4,112043,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
